scope,metric,week_start,pearson_raw,weeks
Palawan,volume_mt,2025-09-29,0.11155337004755653,52
Palawan,shipments,2025-10-06,0.08169154210836664,52
Palawan,volume_mt,2025-10-06,0.10285770024397983,52
Palawan,shipments,2025-10-13,0.07700906996683712,52
Palawan,volume_mt,2025-10-13,0.09718217916287258,52
Palawan,shipments,2025-10-20,0.023653126711141993,52
Palawan,volume_mt,2025-10-20,0.04369776375525581,52
Palawan,shipments,2025-10-27,0.0009022361687108227,52
Palawan,volume_mt,2025-10-27,0.024756790820357144,52
Palawan,shipments,2025-11-03,0.055336438542555225,52
Palawan,volume_mt,2025-11-03,0.0829730330587547,52
Palawan,shipments,2025-11-10,0.04228439169190652,52
Palawan,volume_mt,2025-11-10,0.043914763417373937,52
Palawan,shipments,2025-11-17,0.06418529024431603,52
Palawan,volume_mt,2025-11-17,0.06643029898533832,52
Palawan,shipments,2025-11-24,0.0816664194258382,52
Palawan,volume_mt,2025-11-24,0.08433597006403631,52
Palawan,shipments,2025-12-01,0.09062444086799641,52
Palawan,volume_mt,2025-12-01,0.09206442656920087,52
Palawan,shipments,2025-12-08,0.10066649824346524,52
Palawan,volume_mt,2025-12-08,0.10270142094372088,52
Palawan,shipments,2025-12-15,0.09011879653415159,52
Palawan,volume_mt,2025-12-15,0.0929995939334526,52
Palawan,shipments,2025-12-22,0.14991412876149374,52
Palawan,volume_mt,2025-12-22,0.15197737874617703,52
Zambales-Luzon,shipments,2021-12-27,-0.3231815741995549,52
Zambales-Luzon,volume_mt,2021-12-27,-0.31401834274733864,52
Zambales-Luzon,shipments,2022-01-03,-0.3494599564940045,52
Zambales-Luzon,volume_mt,2022-01-03,-0.3402763365625389,52
Zambales-Luzon,shipments,2022-01-10,-0.3604848402901175,52
Zambales-Luzon,volume_mt,2022-01-10,-0.35185541518442165,52
Zambales-Luzon,shipments,2022-01-17,-0.3635630097244284,52
Zambales-Luzon,volume_mt,2022-01-17,-0.35606869698050664,52
Zambales-Luzon,shipments,2022-01-24,-0.3589734710288756,52
Zambales-Luzon,volume_mt,2022-01-24,-0.3528981285683268,52
Zambales-Luzon,shipments,2022-01-31,-0.35702015849221186,52
Zambales-Luzon,volume_mt,2022-01-31,-0.35193443473809133,52
Zambales-Luzon,shipments,2022-02-07,-0.3701013398940919,52
Zambales-Luzon,volume_mt,2022-02-07,-0.3650755425018484,52
Zambales-Luzon,shipments,2022-02-14,-0.3701075722019721,52
Zambales-Luzon,volume_mt,2022-02-14,-0.36546836902300067,52
Zambales-Luzon,shipments,2022-02-21,-0.36514872202825444,52
Zambales-Luzon,volume_mt,2022-02-21,-0.36093919531146695,52
Zambales-Luzon,shipments,2022-02-28,-0.39048708115478176,52
Zambales-Luzon,volume_mt,2022-02-28,-0.38553887844734447,52
Zambales-Luzon,shipments,2022-03-07,-0.4006790867166671,52
Zambales-Luzon,volume_mt,2022-03-07,-0.39539382981140364,52
Zambales-Luzon,shipments,2022-03-14,-0.36482733831923203,52
Zambales-Luzon,volume_mt,2022-03-14,-0.3580052324518464,52
Zambales-Luzon,shipments,2022-03-21,-0.39006542676334577,52
Zambales-Luzon,volume_mt,2022-03-21,-0.3822817721802383,52
Zambales-Luzon,shipments,2022-03-28,-0.3892741668340205,52
Zambales-Luzon,volume_mt,2022-03-28,-0.38060695424732416,52
Zambales-Luzon,shipments,2022-04-04,-0.37978685536970225,52
Zambales-Luzon,volume_mt,2022-04-04,-0.3737625533225159,52
Zambales-Luzon,shipments,2022-04-11,-0.37207739836576126,52
Zambales-Luzon,volume_mt,2022-04-11,-0.3662290052857391,52
Zambales-Luzon,shipments,2022-04-18,-0.3940575315582318,52
Zambales-Luzon,volume_mt,2022-04-18,-0.3887417062664548,52
Zambales-Luzon,shipments,2022-04-25,-0.4050412410340389,52
Zambales-Luzon,volume_mt,2022-04-25,-0.40325789605336787,52
Zambales-Luzon,shipments,2022-05-02,-0.41630174882805593,52
Zambales-Luzon,volume_mt,2022-05-02,-0.41585793310498087,52
Zambales-Luzon,shipments,2022-05-09,-0.41136955287012056,52
Zambales-Luzon,volume_mt,2022-05-09,-0.4100169383026541,52
Zambales-Luzon,shipments,2022-05-16,-0.437814990210348,52
Zambales-Luzon,volume_mt,2022-05-16,-0.436593696871222,52
Zambales-Luzon,shipments,2022-05-23,-0.43546719696340985,52
Zambales-Luzon,volume_mt,2022-05-23,-0.43391525736829456,52
Zambales-Luzon,shipments,2022-05-30,-0.42897389356782334,52
Zambales-Luzon,volume_mt,2022-05-30,-0.42696624287688634,52
Zambales-Luzon,shipments,2022-06-06,-0.43815535623949203,52
Zambales-Luzon,volume_mt,2022-06-06,-0.4372066548262558,52
Zambales-Luzon,shipments,2022-06-13,-0.440574227990045,52
Zambales-Luzon,volume_mt,2022-06-13,-0.43973690643481467,52
Zambales-Luzon,shipments,2022-06-20,-0.4321738255640805,52
Zambales-Luzon,volume_mt,2022-06-20,-0.4313094032603381,52
Zambales-Luzon,shipments,2022-06-27,-0.43804491978972376,52
Zambales-Luzon,volume_mt,2022-06-27,-0.4356871602536844,52
Zambales-Luzon,shipments,2022-07-04,-0.4484365568473262,52
Zambales-Luzon,volume_mt,2022-07-04,-0.4461226520780125,52
Zambales-Luzon,shipments,2022-07-11,-0.45087766747457453,52
Zambales-Luzon,volume_mt,2022-07-11,-0.44858023853500395,52
Zambales-Luzon,shipments,2022-07-18,-0.4290305108222299,52
Zambales-Luzon,volume_mt,2022-07-18,-0.4259082376592159,52
Zambales-Luzon,shipments,2022-07-25,-0.41184473820733125,52
Zambales-Luzon,volume_mt,2022-07-25,-0.4084854832027938,52
Zambales-Luzon,shipments,2022-08-01,-0.42103586569933443,52
Zambales-Luzon,volume_mt,2022-08-01,-0.4178471670852276,52
Zambales-Luzon,shipments,2022-08-08,-0.4222034974489515,52
Zambales-Luzon,volume_mt,2022-08-08,-0.4190350966615655,52
Zambales-Luzon,shipments,2022-08-15,-0.4556335339035242,52
Zambales-Luzon,volume_mt,2022-08-15,-0.452828065917018,52
Zambales-Luzon,shipments,2022-08-22,-0.480835477099577,52
Zambales-Luzon,volume_mt,2022-08-22,-0.4786094783651151,52
Zambales-Luzon,shipments,2022-08-29,-0.5042565762447458,52
Zambales-Luzon,volume_mt,2022-08-29,-0.5022578404275277,52
Zambales-Luzon,shipments,2022-09-05,-0.4806460011037511,52
Zambales-Luzon,volume_mt,2022-09-05,-0.4783645605549674,52
Zambales-Luzon,shipments,2022-09-12,-0.46445870818204626,52
Zambales-Luzon,volume_mt,2022-09-12,-0.46404840154922755,52
Zambales-Luzon,shipments,2022-09-19,-0.4947397092384099,52
Zambales-Luzon,volume_mt,2022-09-19,-0.49459466438704225,52
Zambales-Luzon,shipments,2022-09-26,-0.5196653589145115,52
Zambales-Luzon,volume_mt,2022-09-26,-0.5197385882525546,52
Zambales-Luzon,shipments,2022-10-03,-0.5224576739392794,52
Zambales-Luzon,volume_mt,2022-10-03,-0.5218786478649675,52
Zambales-Luzon,shipments,2022-10-10,-0.5958383546870114,52
Zambales-Luzon,volume_mt,2022-10-10,-0.5998382804850665,52
Zambales-Luzon,shipments,2022-10-17,-0.6109589424464336,52
Zambales-Luzon,volume_mt,2022-10-17,-0.6144679243604286,52
Zambales-Luzon,shipments,2022-10-24,-0.6026956366042096,52
Zambales-Luzon,volume_mt,2022-10-24,-0.6131844378206417,52
Zambales-Luzon,shipments,2022-10-31,-0.5553372919323198,52
Zambales-Luzon,volume_mt,2022-10-31,-0.5670946706731318,52
Zambales-Luzon,shipments,2022-11-07,-0.5714130282017172,52
Zambales-Luzon,volume_mt,2022-11-07,-0.5821851596988383,52
Zambales-Luzon,shipments,2022-11-14,-0.57128491585159,52
Zambales-Luzon,volume_mt,2022-11-14,-0.581629355061689,52
Zambales-Luzon,shipments,2022-11-21,-0.5772900813846754,52
Zambales-Luzon,volume_mt,2022-11-21,-0.5873392658583935,52
Zambales-Luzon,shipments,2022-11-28,-0.5789903957206378,52
Zambales-Luzon,volume_mt,2022-11-28,-0.5875622932155821,52
Zambales-Luzon,shipments,2022-12-05,-0.5871982136271926,52
Zambales-Luzon,volume_mt,2022-12-05,-0.5946139956900462,52
Zambales-Luzon,shipments,2022-12-12,-0.5940352316296313,52
Zambales-Luzon,volume_mt,2022-12-12,-0.6008496171586089,52
Zambales-Luzon,shipments,2022-12-19,-0.5984662325606511,52
Zambales-Luzon,volume_mt,2022-12-19,-0.6050247797123222,52
Zambales-Luzon,shipments,2022-12-26,-0.5889122773237802,52
Zambales-Luzon,volume_mt,2022-12-26,-0.5957942044027803,52
Zambales-Luzon,shipments,2023-01-02,-0.5900826470314408,52
Zambales-Luzon,volume_mt,2023-01-02,-0.597026452822322,52
Zambales-Luzon,shipments,2023-01-09,-0.5979323566024539,52
Zambales-Luzon,volume_mt,2023-01-09,-0.6031107301758633,52
Zambales-Luzon,shipments,2023-01-16,-0.6052729763893693,52
Zambales-Luzon,volume_mt,2023-01-16,-0.6090567280347274,52
Zambales-Luzon,shipments,2023-01-23,-0.6123817773654316,52
Zambales-Luzon,volume_mt,2023-01-23,-0.6156508420084889,52
Zambales-Luzon,shipments,2023-01-30,-0.6090336657212645,52
Zambales-Luzon,volume_mt,2023-01-30,-0.6125861807945552,52
Zambales-Luzon,shipments,2023-02-06,-0.6220588486057774,52
Zambales-Luzon,volume_mt,2023-02-06,-0.6250559559545189,52
Zambales-Luzon,shipments,2023-02-13,-0.6033758045898339,52
Zambales-Luzon,volume_mt,2023-02-13,-0.6045970520228363,52
Zambales-Luzon,shipments,2023-02-20,-0.6096154272009939,52
Zambales-Luzon,volume_mt,2023-02-20,-0.609794131459836,52
Zambales-Luzon,shipments,2023-02-27,-0.6178927562604776,52
Zambales-Luzon,volume_mt,2023-02-27,-0.6189446621119553,52
Zambales-Luzon,shipments,2023-03-06,-0.6281664932726171,52
Zambales-Luzon,volume_mt,2023-03-06,-0.6276228199664556,52
Zambales-Luzon,shipments,2023-03-13,-0.646030792414284,52
Zambales-Luzon,volume_mt,2023-03-13,-0.6464556327936307,52
Zambales-Luzon,shipments,2023-03-20,-0.6563081068031323,52
Zambales-Luzon,volume_mt,2023-03-20,-0.6569048629371538,52
Zambales-Luzon,shipments,2023-03-27,-0.6466837453990488,52
Zambales-Luzon,volume_mt,2023-03-27,-0.6483070893399223,52
Zambales-Luzon,shipments,2023-04-03,-0.6484139046996062,52
Zambales-Luzon,volume_mt,2023-04-03,-0.649339792292771,52
Zambales-Luzon,shipments,2023-04-10,-0.6578468853204521,52
Zambales-Luzon,volume_mt,2023-04-10,-0.6582280709602956,52
Zambales-Luzon,shipments,2023-04-17,-0.6327715931213437,52
Zambales-Luzon,volume_mt,2023-04-17,-0.6339054327466351,52
Zambales-Luzon,shipments,2023-04-24,-0.6284494444768902,52
Zambales-Luzon,volume_mt,2023-04-24,-0.628186540238565,52
Zambales-Luzon,shipments,2023-05-01,-0.6178260799262315,52
Zambales-Luzon,volume_mt,2023-05-01,-0.6190177370839959,52
Zambales-Luzon,shipments,2023-05-08,-0.6154688529110233,52
Zambales-Luzon,volume_mt,2023-05-08,-0.6172258373283399,52
Zambales-Luzon,shipments,2023-05-15,-0.6061549780350126,52
Zambales-Luzon,volume_mt,2023-05-15,-0.6080087251782867,52
Zambales-Luzon,shipments,2023-05-22,-0.6059094477977374,52
Zambales-Luzon,volume_mt,2023-05-22,-0.6081893517562041,52
Zambales-Luzon,shipments,2023-05-29,-0.6128554998351267,52
Zambales-Luzon,volume_mt,2023-05-29,-0.6149145872394748,52
Zambales-Luzon,shipments,2023-06-05,-0.6102384396076549,52
Zambales-Luzon,volume_mt,2023-06-05,-0.6119990725865349,52
Zambales-Luzon,shipments,2023-06-12,-0.6094692062038988,52
Zambales-Luzon,volume_mt,2023-06-12,-0.6100805456934386,52
Zambales-Luzon,shipments,2023-06-19,-0.6024565197783939,52
Zambales-Luzon,volume_mt,2023-06-19,-0.6035519055024838,52
Zambales-Luzon,shipments,2023-06-26,-0.6048130250342529,52
Zambales-Luzon,volume_mt,2023-06-26,-0.6069400811211745,52
Zambales-Luzon,shipments,2023-07-03,-0.5808985350514854,52
Zambales-Luzon,volume_mt,2023-07-03,-0.5831872260739285,52
Zambales-Luzon,shipments,2023-07-10,-0.5411179747160474,52
Zambales-Luzon,volume_mt,2023-07-10,-0.5467882129129569,52
Zambales-Luzon,shipments,2023-07-17,-0.5510592263907592,52
Zambales-Luzon,volume_mt,2023-07-17,-0.5564193362921578,52
Zambales-Luzon,shipments,2023-07-24,-0.5006026999611526,52
Zambales-Luzon,volume_mt,2023-07-24,-0.5042013085324158,52
Zambales-Luzon,shipments,2023-07-31,-0.498510843351855,52
Zambales-Luzon,volume_mt,2023-07-31,-0.5021746922684108,52
Zambales-Luzon,shipments,2023-08-07,-0.4707646517034027,52
Zambales-Luzon,volume_mt,2023-08-07,-0.4747804012590065,52
Zambales-Luzon,shipments,2023-08-14,-0.4517781733919646,52
Zambales-Luzon,volume_mt,2023-08-14,-0.4556693125461274,52
Zambales-Luzon,shipments,2023-08-21,-0.44460742504138323,52
Zambales-Luzon,volume_mt,2023-08-21,-0.44906487676526996,52
Zambales-Luzon,shipments,2023-08-28,-0.44878128444314186,52
Zambales-Luzon,volume_mt,2023-08-28,-0.4529228102055424,52
Zambales-Luzon,shipments,2023-09-04,-0.4539702370942232,52
Zambales-Luzon,volume_mt,2023-09-04,-0.4580313894555055,52
Zambales-Luzon,shipments,2023-09-11,-0.4670507296075917,52
Zambales-Luzon,volume_mt,2023-09-11,-0.47095707997424663,52
Zambales-Luzon,shipments,2023-09-18,-0.45911468615978657,52
Zambales-Luzon,volume_mt,2023-09-18,-0.4631375872233135,52
Zambales-Luzon,shipments,2023-09-25,-0.45260535117199296,52
Zambales-Luzon,volume_mt,2023-09-25,-0.45659845242715447,52
Zambales-Luzon,shipments,2023-10-02,-0.45807826662614676,52
Zambales-Luzon,volume_mt,2023-10-02,-0.46251753360284786,52
Zambales-Luzon,shipments,2023-10-09,-0.466977608873947,52
Zambales-Luzon,volume_mt,2023-10-09,-0.47163350444799174,52
Zambales-Luzon,shipments,2023-10-16,-0.46167877601559865,52
Zambales-Luzon,volume_mt,2023-10-16,-0.46640614639364564,52
Zambales-Luzon,shipments,2023-10-23,-0.47173317411911975,52
Zambales-Luzon,volume_mt,2023-10-23,-0.4719907903415566,52
Zambales-Luzon,shipments,2023-10-30,-0.499027985543203,52
Zambales-Luzon,volume_mt,2023-10-30,-0.4976833374546046,52
Zambales-Luzon,shipments,2023-11-06,-0.49374389598889784,52
Zambales-Luzon,volume_mt,2023-11-06,-0.4919729610818461,52
Zambales-Luzon,shipments,2023-11-13,-0.482716901954254,52
Zambales-Luzon,volume_mt,2023-11-13,-0.4791203554337399,52
Zambales-Luzon,shipments,2023-11-20,-0.477882927328638,52
Zambales-Luzon,volume_mt,2023-11-20,-0.4739929433641143,52
Zambales-Luzon,shipments,2023-11-27,-0.4709845615709617,52
Zambales-Luzon,volume_mt,2023-11-27,-0.4682694741333594,52
Zambales-Luzon,shipments,2023-12-04,-0.4656672329220647,52
Zambales-Luzon,volume_mt,2023-12-04,-0.4626803626891847,52
Zambales-Luzon,shipments,2023-12-11,-0.4553104061654593,52
Zambales-Luzon,volume_mt,2023-12-11,-0.45291167485845996,52
Zambales-Luzon,shipments,2023-12-18,-0.4412240077184686,52
Zambales-Luzon,volume_mt,2023-12-18,-0.43923567337135966,52
Zambales-Luzon,shipments,2023-12-25,-0.4391439070157538,52
Zambales-Luzon,volume_mt,2023-12-25,-0.43801241908780564,52
Zambales-Luzon,shipments,2024-01-01,-0.4166615972984134,52
Zambales-Luzon,volume_mt,2024-01-01,-0.41528536640694746,52
Zambales-Luzon,shipments,2024-01-08,-0.40531699918298897,52
Zambales-Luzon,volume_mt,2024-01-08,-0.4051357974692609,52
Zambales-Luzon,shipments,2024-01-15,-0.3887856922086091,52
Zambales-Luzon,volume_mt,2024-01-15,-0.38869136490649087,52
Zambales-Luzon,shipments,2024-01-22,-0.3721953024159692,52
Zambales-Luzon,volume_mt,2024-01-22,-0.37150154299460453,52
Zambales-Luzon,shipments,2024-01-29,-0.37229319470599437,52
Zambales-Luzon,volume_mt,2024-01-29,-0.3713662543247971,52
Zambales-Luzon,shipments,2024-02-05,-0.36181983515283156,52
Zambales-Luzon,volume_mt,2024-02-05,-0.35874204843020563,52
Zambales-Luzon,shipments,2024-02-12,-0.37214068963019986,52
Zambales-Luzon,volume_mt,2024-02-12,-0.3693795955040157,52
Zambales-Luzon,shipments,2024-02-19,-0.35594268870751417,52
Zambales-Luzon,volume_mt,2024-02-19,-0.3545871620892202,52
Zambales-Luzon,shipments,2024-02-26,-0.35556379771662033,52
Zambales-Luzon,volume_mt,2024-02-26,-0.3535976768990799,52
Zambales-Luzon,shipments,2024-03-04,-0.33722136037476086,52
Zambales-Luzon,volume_mt,2024-03-04,-0.33579722478634355,52
Zambales-Luzon,shipments,2024-03-11,-0.3263557087866912,52
Zambales-Luzon,volume_mt,2024-03-11,-0.3277686753449692,52
Zambales-Luzon,shipments,2024-03-18,-0.3103956838535874,52
Zambales-Luzon,volume_mt,2024-03-18,-0.3112211075807467,52
Zambales-Luzon,shipments,2024-03-25,-0.2915128246239916,52
Zambales-Luzon,volume_mt,2024-03-25,-0.2925405660148177,52
Zambales-Luzon,shipments,2024-04-01,-0.2933380670972578,52
Zambales-Luzon,volume_mt,2024-04-01,-0.2946588747172721,52
Zambales-Luzon,shipments,2024-04-08,-0.31028977684968534,52
Zambales-Luzon,volume_mt,2024-04-08,-0.3089149512717327,52
Zambales-Luzon,shipments,2024-04-15,-0.32380027731031624,52
Zambales-Luzon,volume_mt,2024-04-15,-0.32397917659291764,52
Zambales-Luzon,shipments,2024-04-22,-0.30007564407222737,52
Zambales-Luzon,volume_mt,2024-04-22,-0.30076064342832864,52
Zambales-Luzon,shipments,2024-04-29,-0.29923235106452645,52
Zambales-Luzon,volume_mt,2024-04-29,-0.29970546735860737,52
Zambales-Luzon,shipments,2024-05-06,-0.30919925596387726,52
Zambales-Luzon,volume_mt,2024-05-06,-0.3094183999657236,52
Zambales-Luzon,shipments,2024-05-13,-0.3044523360428224,52
Zambales-Luzon,volume_mt,2024-05-13,-0.3086221420098608,52
Zambales-Luzon,shipments,2024-05-20,-0.30354667618154096,52
Zambales-Luzon,volume_mt,2024-05-20,-0.30803129681228497,52
Zambales-Luzon,shipments,2024-05-27,-0.29578101534251916,52
Zambales-Luzon,volume_mt,2024-05-27,-0.30080245882626844,52
Zambales-Luzon,shipments,2024-06-03,-0.2910710249560197,52
Zambales-Luzon,volume_mt,2024-06-03,-0.29679664318353843,52
Zambales-Luzon,shipments,2024-06-10,-0.28662961032146583,52
Zambales-Luzon,volume_mt,2024-06-10,-0.29480177016082854,52
Zambales-Luzon,shipments,2024-06-17,-0.28853690090560974,52
Zambales-Luzon,volume_mt,2024-06-17,-0.2950366288278465,52
Zambales-Luzon,shipments,2024-06-24,-0.2803885248755003,52
Zambales-Luzon,volume_mt,2024-06-24,-0.28692004244848895,52
Zambales-Luzon,shipments,2024-07-01,-0.29549754988111043,52
Zambales-Luzon,volume_mt,2024-07-01,-0.30217917027735147,52
Zambales-Luzon,shipments,2024-07-08,-0.3166427679956969,52
Zambales-Luzon,volume_mt,2024-07-08,-0.3169764039674293,52
Zambales-Luzon,shipments,2024-07-15,-0.2999964412108011,52
Zambales-Luzon,volume_mt,2024-07-15,-0.3001540985503089,52
Zambales-Luzon,shipments,2024-07-22,-0.2901630191038445,52
Zambales-Luzon,volume_mt,2024-07-22,-0.2922678178792867,52
Zambales-Luzon,shipments,2024-07-29,-0.2716094130678775,52
Zambales-Luzon,volume_mt,2024-07-29,-0.2735520537133011,52
Zambales-Luzon,shipments,2024-08-05,-0.28506105272563675,52
Zambales-Luzon,volume_mt,2024-08-05,-0.2867879367206388,52
Zambales-Luzon,shipments,2024-08-12,-0.26901962042581773,52
Zambales-Luzon,volume_mt,2024-08-12,-0.2705277920724263,52
Zambales-Luzon,shipments,2024-08-19,-0.23778747368639805,52
Zambales-Luzon,volume_mt,2024-08-19,-0.23851843589961294,52
Zambales-Luzon,shipments,2024-08-26,-0.2079715561690864,52
Zambales-Luzon,volume_mt,2024-08-26,-0.20831104981521098,52
Zambales-Luzon,shipments,2024-09-02,-0.16718994298683862,52
Zambales-Luzon,volume_mt,2024-09-02,-0.1802843888008131,52
Zambales-Luzon,shipments,2024-09-09,-0.17997004212838913,52
Zambales-Luzon,volume_mt,2024-09-09,-0.19306778687292253,52
Zambales-Luzon,shipments,2024-09-16,-0.18099558844790925,52
Zambales-Luzon,volume_mt,2024-09-16,-0.19211091413861595,52
Zambales-Luzon,shipments,2024-09-23,-0.17827976624119357,52
Zambales-Luzon,volume_mt,2024-09-23,-0.19027412248321693,52
Zambales-Luzon,shipments,2024-09-30,-0.17789100229227764,52
Zambales-Luzon,volume_mt,2024-09-30,-0.19011763363352746,52
Zambales-Luzon,shipments,2024-10-07,-0.19558173083432762,52
Zambales-Luzon,volume_mt,2024-10-07,-0.20762548761825744,52
Zambales-Luzon,shipments,2024-10-14,-0.18696750174794904,52
Zambales-Luzon,volume_mt,2024-10-14,-0.19907406608265715,52
Zambales-Luzon,shipments,2024-10-21,-0.1786024588830838,52
Zambales-Luzon,volume_mt,2024-10-21,-0.1952471548421114,52
Zambales-Luzon,shipments,2024-10-28,-0.1722457741056571,52
Zambales-Luzon,volume_mt,2024-10-28,-0.1885101796501282,52
Zambales-Luzon,shipments,2024-11-04,-0.1483786328616181,52
Zambales-Luzon,volume_mt,2024-11-04,-0.16479987500801532,52
Zambales-Luzon,shipments,2024-11-11,-0.1810945190534808,52
Zambales-Luzon,volume_mt,2024-11-11,-0.19901360604267948,52
Zambales-Luzon,shipments,2024-11-18,-0.18379598782059567,52
Zambales-Luzon,volume_mt,2024-11-18,-0.20101375514213185,52
Zambales-Luzon,shipments,2024-11-25,-0.1838221144193157,52
Zambales-Luzon,volume_mt,2024-11-25,-0.20040640651458191,52
Zambales-Luzon,shipments,2024-12-02,-0.18051956724392137,52
Zambales-Luzon,volume_mt,2024-12-02,-0.19713573638949403,52
Zambales-Luzon,shipments,2024-12-09,-0.19214902645012472,52
Zambales-Luzon,volume_mt,2024-12-09,-0.20795537104551232,52
Zambales-Luzon,shipments,2024-12-16,-0.2103105781486887,52
Zambales-Luzon,volume_mt,2024-12-16,-0.22519381727316748,52
Zambales-Luzon,shipments,2024-12-23,-0.21054322857886704,52
Zambales-Luzon,volume_mt,2024-12-23,-0.22462430310091733,52
Zambales-Luzon,shipments,2024-12-30,-0.21879868942637842,52
Zambales-Luzon,volume_mt,2024-12-30,-0.23090382561637177,52
Zambales-Luzon,shipments,2025-01-06,-0.23020646071770529,52
Zambales-Luzon,volume_mt,2025-01-06,-0.2407161249435444,52
Zambales-Luzon,shipments,2025-01-13,-0.24207963133518642,52
Zambales-Luzon,volume_mt,2025-01-13,-0.2522790913895573,52
Zambales-Luzon,shipments,2025-01-20,-0.26153050719204884,52
Zambales-Luzon,volume_mt,2025-01-20,-0.2718139722692298,52
Zambales-Luzon,shipments,2025-01-27,-0.24375679387628074,52
Zambales-Luzon,volume_mt,2025-01-27,-0.25366164998057533,52
Zambales-Luzon,shipments,2025-02-03,-0.2577498266404939,52
Zambales-Luzon,volume_mt,2025-02-03,-0.2692010090060055,52
Zambales-Luzon,shipments,2025-02-10,-0.24941730012699131,52
Zambales-Luzon,volume_mt,2025-02-10,-0.26241263130100995,52
Zambales-Luzon,shipments,2025-02-17,-0.25087460972653136,52
Zambales-Luzon,volume_mt,2025-02-17,-0.26316232035053166,52
Zambales-Luzon,shipments,2025-02-24,-0.25423877690226127,52
Zambales-Luzon,volume_mt,2025-02-24,-0.26654438574622785,52
Zambales-Luzon,shipments,2025-03-03,-0.2557167759157148,52
Zambales-Luzon,volume_mt,2025-03-03,-0.26680706402265103,52
Zambales-Luzon,shipments,2025-03-10,-0.2661251258147658,52
Zambales-Luzon,volume_mt,2025-03-10,-0.27745926191608306,52
Zambales-Luzon,shipments,2025-03-17,-0.2838585758943988,52
Zambales-Luzon,volume_mt,2025-03-17,-0.2950564367106241,52
Zambales-Luzon,shipments,2025-03-24,-0.3068452051032458,52
Zambales-Luzon,volume_mt,2025-03-24,-0.31766833397151906,52
Zambales-Luzon,shipments,2025-03-31,-0.30499372572885747,52
Zambales-Luzon,volume_mt,2025-03-31,-0.31663408898695783,52
Zambales-Luzon,shipments,2025-04-07,-0.3113230138854327,52
Zambales-Luzon,volume_mt,2025-04-07,-0.32351812322062423,52
Zambales-Luzon,shipments,2025-04-14,-0.3120481960956239,52
Zambales-Luzon,volume_mt,2025-04-14,-0.3238466766769659,52
Zambales-Luzon,shipments,2025-04-21,-0.3433682525668804,52
Zambales-Luzon,volume_mt,2025-04-21,-0.35453959922428235,52
Zambales-Luzon,shipments,2025-04-28,-0.34652200422516816,52
Zambales-Luzon,volume_mt,2025-04-28,-0.35710768667307785,52
Zambales-Luzon,shipments,2025-05-05,-0.3430631332105518,52
Zambales-Luzon,volume_mt,2025-05-05,-0.3547797003646153,52
Zambales-Luzon,shipments,2025-05-12,-0.34620857505747665,52
Zambales-Luzon,volume_mt,2025-05-12,-0.35740792482018835,52
Zambales-Luzon,shipments,2025-05-19,-0.352092756345159,52
Zambales-Luzon,volume_mt,2025-05-19,-0.3627521576470198,52
Zambales-Luzon,shipments,2025-05-26,-0.3600505243063967,52
Zambales-Luzon,volume_mt,2025-05-26,-0.37043147213341304,52
Zambales-Luzon,shipments,2025-06-02,-0.37625354841197944,52
Zambales-Luzon,volume_mt,2025-06-02,-0.38605837435275875,52
Zambales-Luzon,shipments,2025-06-09,-0.3880281721355098,52
Zambales-Luzon,volume_mt,2025-06-09,-0.3976863356801569,52
Zambales-Luzon,shipments,2025-06-16,-0.38255921189401254,52
Zambales-Luzon,volume_mt,2025-06-16,-0.39251176421575573,52
Zambales-Luzon,shipments,2025-06-23,-0.3855822075678481,52
Zambales-Luzon,volume_mt,2025-06-23,-0.3951557842003521,52
Zambales-Luzon,shipments,2025-06-30,-0.3649631353221336,52
Zambales-Luzon,volume_mt,2025-06-30,-0.3755302973210697,52
Zambales-Luzon,shipments,2025-07-07,-0.36585654568978104,52
Zambales-Luzon,volume_mt,2025-07-07,-0.37650756877469593,52
Zambales-Luzon,shipments,2025-07-14,-0.3912319686085258,52
Zambales-Luzon,volume_mt,2025-07-14,-0.4013145143178868,52
Zambales-Luzon,shipments,2025-07-21,-0.4248638078720853,52
Zambales-Luzon,volume_mt,2025-07-21,-0.4325493566922094,52
Zambales-Luzon,shipments,2025-07-28,-0.4301978064659715,52
Zambales-Luzon,volume_mt,2025-07-28,-0.43781460879180606,52
Zambales-Luzon,shipments,2025-08-04,-0.4184988155340027,52
Zambales-Luzon,volume_mt,2025-08-04,-0.4261585874527623,52
Zambales-Luzon,shipments,2025-08-11,-0.43501344109116613,52
Zambales-Luzon,volume_mt,2025-08-11,-0.44254248939174207,52
Zambales-Luzon,shipments,2025-08-18,-0.4414772473409201,52
Zambales-Luzon,volume_mt,2025-08-18,-0.4499769767598714,52
Zambales-Luzon,shipments,2025-08-25,-0.4435407445145078,52
Zambales-Luzon,volume_mt,2025-08-25,-0.4520126633513655,52
Zambales-Luzon,shipments,2025-09-01,-0.4683397292050711,52
Zambales-Luzon,volume_mt,2025-09-01,-0.4714499221296696,52
Zambales-Luzon,shipments,2025-09-08,-0.4483528835700931,52
Zambales-Luzon,volume_mt,2025-09-08,-0.4515670923303363,52
Zambales-Luzon,shipments,2025-09-15,-0.45831695693267693,52
Zambales-Luzon,volume_mt,2025-09-15,-0.4618651769810552,52
Zambales-Luzon,shipments,2025-09-22,-0.4778908708046015,52
